Year_Month,Year,Month,Month_Name,Cohort_ID,City_Tier,Monthly_Income_INR,Essential_Groceries_INR,Essential_Rent_INR,Essential_Utilities_INR,Essential_Healthcare_INR,Essential_Education_INR,Discretionary_Dining_INR,Discretionary_Shopping_INR,Discretionary_Entertainment_INR,Festive_Seasonal_Expense_INR,Total_Monthly_Expenses_INR,Monthly_Savings_INR,Inflation_CPI_Pct,Festival_Season_Flag
2023-01,2023,1,Jan,COHORT_013,Tier 3,116000,20700,21000,5800,4400,4600,6300,6900,2900,0,72600,43400,5.41,0
2023-02,2023,2,Feb,COHORT_013,Tier 3,116000,18700,21000,5800,4000,4600,8100,6200,3400,0,71800,44200,5.2,0
2023-03,2023,3,Mar,COHORT_013,Tier 3,116000,17200,21000,5800,2500,4600,6000,6900,2500,24118,90618,25382,5.7,1
2023-04,2023,4,Apr,COHORT_013,Tier 3,116000,18800,21000,5800,4300,4600,7100,4900,2600,0,69100,46900,5.05,0
2023-05,2023,5,May,COHORT_013,Tier 3,116000,19600,21000,8100,4300,4600,6500,5200,3500,0,72800,43200,5.26,0
2023-06,2023,6,Jun,COHORT_013,Tier 3,116000,19900,21000,8100,4100,11600,5900,5500,2600,0,78700,37300,5.5,0
2023-07,2023,7,Jul,COHORT_013,Tier 3,116000,18200,21000,8100,2900,11600,5400,5300,2500,0,75000,41000,5.52,0
2023-08,2023,8,Aug,COHORT_013,Tier 3,116000,16600,21000,5800,3200,4600,4900,6500,4600,0,67200,48800,5.7,0
2023-09,2023,9,Sep,COHORT_013,Tier 3,116000,19800,21000,5800,2300,4600,4800,3500,4400,0,66200,49800,5.57,0
2023-10,2023,10,Oct,COHORT_013,Tier 3,116000,16600,21000,5800,3600,4600,8500,7500,3100,20454,91154,24846,5.27,1
2023-11,2023,11,Nov,COHORT_013,Tier 3,116000,19000,21000,5800,4200,4600,8000,7500,2300,22092,94492,21508,5.33,1
2023-12,2023,12,Dec,COHORT_013,Tier 3,116000,20600,21000,5800,2500,4600,8100,5000,2800,0,70400,45600,5.07,0
2024-01,2024,1,Jan,COHORT_013,Tier 3,125000,18200,22500,6200,4700,5000,7400,4400,3700,0,72100,52900,5.17,0
2024-02,2024,2,Feb,COHORT_013,Tier 3,125000,18500,22500,6200,5000,5000,6600,7100,2800,0,73700,51300,5.09,0
2024-03,2024,3,Mar,COHORT_013,Tier 3,125000,18900,22500,6200,2500,5000,6400,5200,4200,27148,98048,26952,5.11,1
2024-04,2024,4,Apr,COHORT_013,Tier 3,125000,22000,22500,6200,4300,5000,8700,7500,2800,0,79000,46000,4.71,0
2024-05,2024,5,May,COHORT_013,Tier 3,125000,18300,22500,8800,3100,5000,5500,7400,5000,0,75600,49400,4.59,0
2024-06,2024,6,Jun,COHORT_013,Tier 3,125000,18200,22500,8800,2800,12500,7700,6800,3600,0,82900,42100,4.42,0
2024-07,2024,7,Jul,COHORT_013,Tier 3,125000,21000,22500,8800,3800,12500,8700,7500,2800,0,87600,37400,4.84,0
2024-08,2024,8,Aug,COHORT_013,Tier 3,125000,18500,22500,6200,4000,5000,7600,5800,3000,0,72600,52400,4.87,0
2024-09,2024,9,Sep,COHORT_013,Tier 3,125000,18500,22500,6200,3400,5000,6900,6300,3100,0,71900,53100,5.13,0
2024-10,2024,10,Oct,COHORT_013,Tier 3,125000,21200,22500,6200,3600,5000,12700,10500,3800,17299,102799,22201,4.67,1
2024-11,2024,11,Nov,COHORT_013,Tier 3,125000,20600,22500,6200,2800,5000,10400,8600,4300,18467,98867,26133,4.5,1
2024-12,2024,12,Dec,COHORT_013,Tier 3,125000,20000,22500,6200,3000,5000,5500,5700,4100,0,72000,53000,4.58,0
2025-01,2025,1,Jan,COHORT_013,Tier 3,133000,19600,24000,6600,4500,5300,7100,5200,4700,0,77000,56000,4.81,0
2025-02,2025,2,Feb,COHORT_013,Tier 3,133000,21100,24000,6600,3700,5300,6600,7200,2700,0,77200,55800,4.84,0
2025-03,2025,3,Mar,COHORT_013,Tier 3,133000,22300,24000,6600,4000,5300,8100,5700,5300,31884,113184,19816,4.44,1
2025-04,2025,4,Apr,COHORT_013,Tier 3,133000,23100,24000,6600,2800,5300,7200,7200,3100,0,79300,53700,4.61,0
2025-05,2025,5,May,COHORT_013,Tier 3,133000,21700,24000,9300,5200,5300,6400,4400,4500,0,80800,52200,4.79,0
2025-06,2025,6,Jun,COHORT_013,Tier 3,133000,21100,24000,9300,4100,13300,7400,5700,4700,0,89600,43400,4.69,0
2025-07,2025,7,Jul,COHORT_013,Tier 3,133000,22300,24000,9300,5100,13300,5300,7300,5200,0,91800,41200,4.7,0
2025-08,2025,8,Aug,COHORT_013,Tier 3,133000,20200,24000,6600,4000,5300,6400,6000,3600,0,76100,56900,4.47,0
2025-09,2025,9,Sep,COHORT_013,Tier 3,133000,21000,24000,6600,3100,5300,6900,7600,4200,0,78700,54300,4.38,0
2025-10,2025,10,Oct,COHORT_013,Tier 3,133000,21000,24000,6600,3300,5300,9600,11700,4600,18042,104142,28858,4.83,1
2025-11,2025,11,Nov,COHORT_013,Tier 3,133000,20600,24000,6600,4200,5300,13600,7700,5000,31463,118463,14537,4.43,1
2025-12,2025,12,Dec,COHORT_013,Tier 3,133000,19500,24000,6600,5000,5300,5600,4400,3000,0,73400,59600,4.38,0
2021-01,2021,1,Jan,COHORT_014,Tier 3,75000,11200,13500,3800,2000,3000,5100,2600,2200,0,43400,31600,4.71,0
2021-02,2021,2,Feb,COHORT_014,Tier 3,75000,13300,13500,3800,2000,3000,4100,4000,2400,0,46100,28900,4.72,0
2021-03,2021,3,Mar,COHORT_014,Tier 3,75000,11800,13500,3800,1900,3000,3800,5400,2200,14406,59806,15194,5.01,1
2021-04,2021,4,Apr,COHORT_014,Tier 3,75000,12000,13500,3800,2700,3000,4000,2800,2200,0,44000,31000,5.19,0
2021-05,2021,5,May,COHORT_014,Tier 3,75000,11300,13500,5300,1600,3000,3700,4300,2400,0,45100,29900,5.22,0
2021-06,2021,6,Jun,COHORT_014,Tier 3,75000,10800,13500,5300,2900,7500,3700,2900,2200,0,48800,26200,4.93,0
2021-07,2021,7,Jul,COHORT_014,Tier 3,75000,10600,13500,5300,1600,7500,4700,3800,2700,0,49700,25300,4.97,0
2021-08,2021,8,Aug,COHORT_014,Tier 3,75000,11300,13500,3800,1500,3000,4700,2800,2000,0,42600,32400,5.21,0
2021-09,2021,9,Sep,COHORT_014,Tier 3,75000,13500,13500,3800,2200,3000,3000,3100,1500,0,43600,31400,4.99,0
2021-10,2021,10,Oct,COHORT_014,Tier 3,75000,10700,13500,3800,2700,3000,4800,6100,3000,15046,62646,12354,4.99,1
2021-11,2021,11,Nov,COHORT_014,Tier 3,75000,11800,13500,3800,2300,3000,4800,5000,2600,9059,55859,19141,5.19,1
2021-12,2021,12,Dec,COHORT_014,Tier 3,75000,12100,13500,3800,2200,3000,4000,3700,1600,0,43900,31100,5.24,0
2022-01,2022,1,Jan,COHORT_014,Tier 3,81000,11700,14500,4000,2800,3200,3900,4700,2800,0,47600,33400,6.64,0
2022-02,2022,2,Feb,COHORT_014,Tier 3,81000,12000,14500,4000,2000,3200,4800,3700,2500,0,46700,34300,6.49,0
2022-03,2022,3,Mar,COHORT_014,Tier 3,81000,14100,14500,4000,3000,3200,6700,3000,2400,18654,69554,11446,6.98,1
2022-04,2022,4,Apr,COHORT_014,Tier 3,81000,13100,14500,4000,2300,3200,5100,4300,2700,0,49200,31800,6.87,0
2022-05,2022,5,May,COHORT_014,Tier 3,81000,14300,14500,5700,2800,3200,4400,2700,2700,0,50300,30700,6.73,0
2022-06,2022,6,Jun,COHORT_014,Tier 3,81000,12800,14500,5700,1900,8100,5100,2900,2700,0,53700,27300,6.57,0
2022-07,2022,7,Jul,COHORT_014,Tier 3,81000,14300,14500,5700,3000,8100,5300,3400,2700,0,57000,24000,6.6,0
2022-08,2022,8,Aug,COHORT_014,Tier 3,81000,14100,14500,4000,2000,3200,5000,2900,1600,0,47300,33700,6.89,0
2022-09,2022,9,Sep,COHORT_014,Tier 3,81000,13300,14500,4000,3100,3200,3600,3400,2300,0,47400,33600,6.32,0
2022-10,2022,10,Oct,COHORT_014,Tier 3,81000,13400,14500,4000,2400,3200,7100,5500,2300,10614,63014,17986,6.8,1
2022-11,2022,11,Nov,COHORT_014,Tier 3,81000,13700,14500,4000,2800,3200,5000,6800,2800,17071,69871,11129,6.44,1
2022-12,2022,12,Dec,COHORT_014,Tier 3,81000,12600,14500,4000,2800,3200,4500,2400,2300,0,46300,34700,6.91,0
2023-01,2023,1,Jan,COHORT_014,Tier 3,87000,15200,15500,4400,3000,3500,5700,4600,1800,0,53700,33300,5.06,0
2023-02,2023,2,Feb,COHORT_014,Tier 3,87000,12600,15500,4400,3300,3500,3900,3700,2900,0,49800,37200,5.42,0
2023-03,2023,3,Mar,COHORT_014,Tier 3,87000,14600,15500,4400,2500,3500,4700,6100,2900,14341,68541,18459,5.42,1
2023-04,2023,4,Apr,COHORT_014,Tier 3,87000,13700,15500,4400,3400,3500,4900,2900,1800,0,50100,36900,5.55,0
2023-05,2023,5,May,COHORT_014,Tier 3,87000,12700,15500,6100,2300,3500,4600,2700,2800,0,50200,36800,5.43,0
2023-06,2023,6,Jun,COHORT_014,Tier 3,87000,12600,15500,6100,2100,8700,5800,5000,2600,0,58400,28600,5.42,0
2023-07,2023,7,Jul,COHORT_014,Tier 3,87000,15400,15500,6100,3400,8700,5200,5000,1900,0,61200,25800,5.11,0
2023-08,2023,8,Aug,COHORT_014,Tier 3,87000,12500,15500,4400,2200,3500,4000,4600,2900,0,49600,37400,5.65,0
2023-09,2023,9,Sep,COHORT_014,Tier 3,87000,13400,15500,4400,2000,3500,5600,2800,1800,0,49000,38000,5.64,0
2023-10,2023,10,Oct,COHORT_014,Tier 3,87000,13100,15500,4400,2100,3500,8600,6800,3000,10829,67829,19171,5.73,1
2023-11,2023,11,Nov,COHORT_014,Tier 3,87000,12500,15500,4400,2800,3500,8100,4400,2600,16215,70015,16985,5.3,1
2023-12,2023,12,Dec,COHORT_014,Tier 3,87000,12600,15500,4400,3400,3500,3600,4900,3400,0,51300,35700,5.26,0
2024-01,2024,1,Jan,COHORT_014,Tier 3,93000,15500,16500,4600,2400,3700,4200,3200,3400,0,53500,39500,4.45,0
2024-02,2024,2,Feb,COHORT_014,Tier 3,93000,13300,16500,4600,3700,3700,6200,4100,3300,0,55400,37600,4.67,0
2024-03,2024,3,Mar,COHORT_014,Tier 3,93000,16700,16500,4600,2200,3700,6000,3500,2900,18281,74381,18619,4.6,1
2024-04,2024,4,Apr,COHORT_014,Tier 3,93000,13100,16500,4600,3000,3700,4000,4500,2300,0,51700,41300,5.13,0
2024-05,2024,5,May,COHORT_014,Tier 3,93000,16600,16500,6500,3000,3700,3800,3800,2400,0,56300,36700,4.6,0
2024-06,2024,6,Jun,COHORT_014,Tier 3,93000,15600,16500,6500,2800,9300,6500,5000,2500,0,64700,28300,4.73,0
2024-07,2024,7,Jul,COHORT_014,Tier 3,93000,13200,16500,6500,2500,9300,4400,5500,2900,0,60800,32200,4.59,0
2024-08,2024,8,Aug,COHORT_014,Tier 3,93000,16500,16500,4600,2000,3700,4200,3700,2300,0,53500,39500,4.73,0
2024-09,2024,9,Sep,COHORT_014,Tier 3,93000,13700,16500,4600,3600,3700,5000,5500,3200,0,55800,37200,4.68,0
2024-10,2024,10,Oct,COHORT_014,Tier 3,93000,15900,16500,4600,3100,3700,9500,6900,2400,15242,77842,15158,5.04,1
2024-11,2024,11,Nov,COHORT_014,Tier 3,93000,15800,16500,4600,2900,3700,5900,6200,2200,20000,77800,15200,4.55,1
2024-12,2024,12,Dec,COHORT_014,Tier 3,93000,15400,16500,4600,3600,3700,4500,2900,3000,0,54200,38800,4.91,0
2025-01,2025,1,Jan,COHORT_014,Tier 3,99000,15300,18000,5000,3800,4000,5500,3200,3100,0,57900,41100,4.38,0
2025-02,2025,2,Feb,COHORT_014,Tier 3,99000,15700,18000,5000,2900,4000,4000,5500,2700,0,57800,41200,4.44,0
2025-03,2025,3,Mar,COHORT_014,Tier 3,99000,17400,18000,5000,3800,4000,8300,5200,2100,22326,86126,12874,4.41,1
2025-04,2025,4,Apr,COHORT_014,Tier 3,99000,17600,18000,5000,2500,4000,6300,3100,2000,0,58500,40500,4.27,0
2025-05,2025,5,May,COHORT_014,Tier 3,99000,16600,18000,6900,2700,4000,5600,4500,3700,0,62000,37000,4.15,0
2025-06,2025,6,Jun,COHORT_014,Tier 3,99000,16300,18000,6900,3900,9900,5600,3000,2900,0,66500,32500,4.79,0
2025-07,2025,7,Jul,COHORT_014,Tier 3,99000,17200,18000,6900,2700,9900,4300,5600,3200,0,67800,31200,4.15,0
2025-08,2025,8,Aug,COHORT_014,Tier 3,99000,15900,18000,5000,2500,4000,6100,3900,2100,0,57500,41500,4.45,0
2025-09,2025,9,Sep,COHORT_014,Tier 3,99000,17700,18000,5000,2200,4000,4800,3900,3500,0,59100,39900,4.31,0
2025-10,2025,10,Oct,COHORT_014,Tier 3,99000,15500,18000,5000,3200,4000,7700,5200,3500,19562,81662,17338,4.38,1
2025-11,2025,11,Nov,COHORT_014,Tier 3,99000,16200,18000,5000,3400,4000,6400,8100,3000,23764,87864,11136,4.25,1
2025-12,2025,12,Dec,COHORT_014,Tier 3,99000,17500,18000,5000,3700,4000,5900,5800,2600,0,62500,36500,4.37,0
2021-01,2021,1,Jan,COHORT_015,Tier 1,144000,24400,40500,7200,5300,5800,6400,6300,5700,0,101600,42400,5.06,0
2021-02,2021,2,Feb,COHORT_015,Tier 1,144000,21300,40500,7200,4400,5800,8400,7900,4100,0,99600,44400,5.43,0
2021-03,2021,3,Mar,COHORT_015,Tier 1,144000,22400,40500,7200,3000,5800,8000,5800,5200,35755,133655,10345,5.33,1
2021-04,2021,4,Apr,COHORT_015,Tier 1,144000,23800,40500,7200,4300,5800,6100,8400,4200,0,100300,43700,5.18,0
2021-05,2021,5,May,COHORT_015,Tier 1,144000,22800,40500,10100,4900,5800,8500,6800,4500,0,103900,40100,4.89,0
2021-06,2021,6,Jun,COHORT_015,Tier 1,144000,23500,40500,10100,5500,14400,7700,6400,5200,0,113300,30700,5.14,0
2021-07,2021,7,Jul,COHORT_015,Tier 1,144000,20400,40500,10100,5200,14400,8400,4300,4100,0,107400,36600,4.85,0
2021-08,2021,8,Aug,COHORT_015,Tier 1,144000,22100,40500,7200,4600,5800,9100,6100,4000,0,99400,44600,5.02,0
2021-09,2021,9,Sep,COHORT_015,Tier 1,144000,22100,40500,7200,5500,5800,5800,6600,3000,0,96500,47500,5.34,0
2021-10,2021,10,Oct,COHORT_015,Tier 1,144000,21200,40500,7200,3900,5800,11000,7500,4300,31663,133063,10937,5.18,1
2021-11,2021,11,Nov,COHORT_015,Tier 1,144000,21300,40500,7200,4700,5800,10300,9300,2900,33820,135820,8180,5.17,1
2021-12,2021,12,Dec,COHORT_015,Tier 1,144000,21200,40500,7200,3700,5800,6300,8500,5100,0,98300,45700,4.78,0
2022-01,2022,1,Jan,COHORT_015,Tier 1,156000,24600,43500,7800,3500,6200,10700,7300,4500,0,108100,47900,6.48,0
2022-02,2022,2,Feb,COHORT_015,Tier 1,156000,25400,43500,7800,3200,6200,10500,8500,3700,0,108800,47200,6.34,0
2022-03,2022,3,Mar,COHORT_015,Tier 1,156000,26100,43500,7800,3600,6200,8200,10400,6200,24443,136443,19557,6.32,1
2022-04,2022,4,Apr,COHORT_015,Tier 1,156000,25100,43500,7800,5400,6200,7700,5500,3400,0,104600,51400,6.92,0
2022-05,2022,5,May,COHORT_015,Tier 1,156000,27900,43500,10900,5500,6200,9700,8000,5700,0,117400,38600,6.4,0
2022-06,2022,6,Jun,COHORT_015,Tier 1,156000,24000,43500,10900,4300,15600,6500,8500,3400,0,116700,39300,7.07,0
2022-07,2022,7,Jul,COHORT_015,Tier 1,156000,26300,43500,10900,3200,15600,8500,7300,3800,0,119100,36900,6.71,0
2022-08,2022,8,Aug,COHORT_015,Tier 1,156000,24600,43500,7800,3600,6200,6500,5300,3600,0,101100,54900,7.08,0
2022-09,2022,9,Sep,COHORT_015,Tier 1,156000,27400,43500,7800,6000,6200,10000,6600,5800,0,113300,42700,6.34,0
2022-10,2022,10,Oct,COHORT_015,Tier 1,156000,26000,43500,7800,5200,6200,12300,10300,4300,35160,150760,5240,6.55,1
2022-11,2022,11,Nov,COHORT_015,Tier 1,156000,24700,43500,7800,5400,6200,12900,13200,5600,27816,147116,8884,6.59,1
2022-12,2022,12,Dec,COHORT_015,Tier 1,156000,26900,43500,7800,4500,6200,9000,5800,4200,0,107900,48100,6.93,0
2023-01,2023,1,Jan,COHORT_015,Tier 1,167000,26400,47000,8400,5700,6700,10200,6300,5700,0,116400,50600,5.68,0
2023-02,2023,2,Feb,COHORT_015,Tier 1,167000,27800,47000,8400,3700,6700,8400,5600,6300,0,113900,53100,5.8,0
2023-03,2023,3,Mar,COHORT_015,Tier 1,167000,27100,47000,8400,6000,6700,11100,6500,4100,38401,155301,11699,5.06,1
2023-04,2023,4,Apr,COHORT_015,Tier 1,167000,27500,47000,8400,5300,6700,7700,8900,4800,0,116300,50700,5.09,0
2023-05,2023,5,May,COHORT_015,Tier 1,167000,30000,47000,11700,4500,6700,11600,5400,6000,0,122900,44100,5.71,0
2023-06,2023,6,Jun,COHORT_015,Tier 1,167000,28900,47000,11700,6000,16700,10900,9900,4700,0,135800,31200,5.52,0
2023-07,2023,7,Jul,COHORT_015,Tier 1,167000,26400,47000,11700,3800,16700,8500,8500,6300,0,128900,38100,5.28,0
2023-08,2023,8,Aug,COHORT_015,Tier 1,167000,25200,47000,8400,4000,6700,7300,8400,6500,0,113500,53500,5.13,0
2023-09,2023,9,Sep,COHORT_015,Tier 1,167000,29000,47000,8400,4700,6700,11400,8900,6500,0,122600,44400,5.22,0
2023-10,2023,10,Oct,COHORT_015,Tier 1,167000,27800,47000,8400,4400,6700,12100,8900,5100,27310,147710,19290,5.78,1
2023-11,2023,11,Nov,COHORT_015,Tier 1,167000,25500,47000,8400,5300,6700,10700,11400,4900,30646,150546,16454,5.66,1
2023-12,2023,12,Dec,COHORT_015,Tier 1,167000,25900,47000,8400,5600,6700,8300,7900,6200,0,116000,51000,5.66,0
2024-01,2024,1,Jan,COHORT_015,Tier 1,179000,28700,50000,9000,5500,7200,11200,6500,3800,0,121900,57100,4.77,0
2024-02,2024,2,Feb,COHORT_015,Tier 1,179000,30300,50000,9000,5600,7200,10800,7100,4600,0,124600,54400,4.76,0
2024-03,2024,3,Mar,COHORT_015,Tier 1,179000,25800,50000,9000,4100,7200,11100,10300,4200,35656,157356,21644,4.92,1
2024-04,2024,4,Apr,COHORT_015,Tier 1,179000,26000,50000,9000,5600,7200,9500,5900,5800,0,119000,60000,4.94,0
2024-05,2024,5,May,COHORT_015,Tier 1,179000,27300,50000,12500,5500,7200,9700,9000,3700,0,124900,54100,4.58,0
2024-06,2024,6,Jun,COHORT_015,Tier 1,179000,25200,50000,12500,5800,17900,12100,6100,4900,0,134500,44500,4.46,0
2024-07,2024,7,Jul,COHORT_015,Tier 1,179000,25900,50000,12500,4700,17900,9800,8300,4100,0,133200,45800,4.71,0
2024-08,2024,8,Aug,COHORT_015,Tier 1,179000,26000,50000,9000,6700,7200,7800,5400,5500,0,117600,61400,4.73,0
2024-09,2024,9,Sep,COHORT_015,Tier 1,179000,31100,50000,9000,6700,7200,9100,7600,5500,0,126200,52800,4.43,0
2024-10,2024,10,Oct,COHORT_015,Tier 1,179000,26400,50000,9000,6100,7200,18300,8700,3800,40690,170190,8810,4.61,1
2024-11,2024,11,Nov,COHORT_015,Tier 1,179000,31800,50000,9000,4300,7200,13200,11400,7100,25194,159194,19806,4.46,1
2024-12,2024,12,Dec,COHORT_015,Tier 1,179000,26200,50000,9000,5800,7200,11100,7800,5900,0,123000,56000,4.64,0
2025-01,2025,1,Jan,COHORT_015,Tier 1,190000,29000,53000,9500,5600,7600,12500,9900,6300,0,133400,56600,4.2,0
2025-02,2025,2,Feb,COHORT_015,Tier 1,190000,28500,53000,9500,7300,7600,8000,11300,4100,0,129300,60700,4.57,0
2025-03,2025,3,Mar,COHORT_015,Tier 1,190000,29500,53000,9500,7300,7600,14600,12800,7200,26970,168470,21530,4.74,1
2025-04,2025,4,Apr,COHORT_015,Tier 1,190000,27800,53000,9500,5500,7600,10400,6700,6700,0,127200,62800,4.5,0
2025-05,2025,5,May,COHORT_015,Tier 1,190000,33800,53000,13300,6700,7600,11300,6900,5200,0,137800,52200,4.75,0
2025-06,2025,6,Jun,COHORT_015,Tier 1,190000,32000,53000,13300,4500,19000,10000,10000,6000,0,147800,42200,4.76,0
2025-07,2025,7,Jul,COHORT_015,Tier 1,190000,28800,53000,13300,4300,19000,10800,8100,5600,0,142900,47100,4.34,0
2025-08,2025,8,Aug,COHORT_015,Tier 1,190000,28000,53000,9500,7400,7600,9500,6400,7300,0,128700,61300,4.83,0
2025-09,2025,9,Sep,COHORT_015,Tier 1,190000,33800,53000,9500,5200,7600,10800,11100,5900,0,136900,53100,4.48,0
2025-10,2025,10,Oct,COHORT_015,Tier 1,190000,34100,53000,9500,6400,7600,11800,9100,6600,45022,183122,6878,4.17,1
2025-11,2025,11,Nov,COHORT_015,Tier 1,190000,30400,53000,9500,5600,7600,14700,13600,7500,43379,185279,4721,4.32,1
2025-12,2025,12,Dec,COHORT_015,Tier 1,190000,28000,53000,9500,7400,7600,8700,7900,7400,0,129500,60500,4.24,0
2021-01,2021,1,Jan,COHORT_016,Tier 2,50000,8800,9000,2500,1300,2000,2900,2500,1400,0,30400,19600,4.96,0
2021-02,2021,2,Feb,COHORT_016,Tier 2,50000,8900,9000,2500,1700,2000,3500,2200,1100,0,30900,19100,4.74,0
2021-03,2021,3,Mar,COHORT_016,Tier 2,50000,7900,9000,2500,2000,2000,2600,2800,1500,8474,38774,11226,5.15,1
2021-04,2021,4,Apr,COHORT_016,Tier 2,50000,7500,9000,2500,1200,2000,3000,2200,1400,0,28800,21200,5.25,0
2021-05,2021,5,May,COHORT_016,Tier 2,50000,8900,9000,3500,1200,2000,3400,2400,1500,0,31900,18100,5.16,0
2021-06,2021,6,Jun,COHORT_016,Tier 2,50000,8100,9000,3500,1700,5000,2500,2400,1400,0,33600,16400,5.12,0
2021-07,2021,7,Jul,COHORT_016,Tier 2,50000,8900,9000,3500,1600,5000,3000,2600,1500,0,35100,14900,4.92,0
2021-08,2021,8,Aug,COHORT_016,Tier 2,50000,8700,9000,2500,1700,2000,3300,1700,1900,0,30800,19200,5.12,0
2021-09,2021,9,Sep,COHORT_016,Tier 2,50000,8700,9000,2500,1700,2000,2600,1600,1000,0,29100,20900,4.79,0
2021-10,2021,10,Oct,COHORT_016,Tier 2,50000,7800,9000,2500,1200,2000,4800,3400,1500,6191,38391,11609,5.25,1
2021-11,2021,11,Nov,COHORT_016,Tier 2,50000,7500,9000,2500,1800,2000,5100,3200,1100,8419,40619,9381,5.15,1
2021-12,2021,12,Dec,COHORT_016,Tier 2,50000,7300,9000,2500,1100,2000,2400,1600,1300,0,27200,22800,4.93,0
2022-01,2022,1,Jan,COHORT_016,Tier 2,54000,8700,9500,2700,1400,2200,3800,1700,1200,0,31200,22800,6.58,0
2022-02,2022,2,Feb,COHORT_016,Tier 2,54000,7900,9500,2700,1400,2200,3300,1600,1600,0,30200,23800,6.59,0
2022-03,2022,3,Mar,COHORT_016,Tier 2,54000,8200,9500,2700,1800,2200,3200,3000,1400,7542,39542,14458,6.68,1
2022-04,2022,4,Apr,COHORT_016,Tier 2,54000,8600,9500,2700,1200,2200,3400,2200,1300,0,31100,22900,7.0,0
2022-05,2022,5,May,COHORT_016,Tier 2,54000,8600,9500,3800,2100,2200,3200,2000,1700,0,33100,20900,6.78,0
2022-06,2022,6,Jun,COHORT_016,Tier 2,54000,9500,9500,3800,2000,5400,3000,1800,2100,0,37100,16900,6.82,0
2022-07,2022,7,Jul,COHORT_016,Tier 2,54000,9600,9500,3800,1400,5400,3200,1700,1900,0,36500,17500,6.5,0
2022-08,2022,8,Aug,COHORT_016,Tier 2,54000,9200,9500,2700,1500,2200,3000,2800,1400,0,32300,21700,6.43,0
2022-09,2022,9,Sep,COHORT_016,Tier 2,54000,8000,9500,2700,1600,2200,2200,2800,2000,0,31000,23000,6.56,0
2022-10,2022,10,Oct,COHORT_016,Tier 2,54000,8600,9500,2700,1200,2200,3900,4600,1400,9858,43958,10042,6.99,1
2022-11,2022,11,Nov,COHORT_016,Tier 2,54000,7900,9500,2700,1500,2200,5500,2800,2000,10985,45085,8915,6.48,1
2022-12,2022,12,Dec,COHORT_016,Tier 2,54000,9200,9500,2700,1300,2200,2800,2900,2100,0,32700,21300,6.84,0
2023-01,2023,1,Jan,COHORT_016,Tier 2,58000,8500,10500,2900,1300,2300,3100,2400,1700,0,32700,25300,5.71,0
2023-02,2023,2,Feb,COHORT_016,Tier 2,58000,10400,10500,2900,1600,2300,2700,2900,1900,0,35200,22800,5.06,0
2023-03,2023,3,Mar,COHORT_016,Tier 2,58000,9200,10500,2900,1200,2300,4500,3100,2200,7591,43491,14509,5.63,1
2023-04,2023,4,Apr,COHORT_016,Tier 2,58000,9900,10500,2900,2000,2300,3300,3500,1300,0,35700,22300,5.59,0
2023-05,2023,5,May,COHORT_016,Tier 2,58000,10100,10500,4100,1300,2300,2500,3200,1900,0,35900,22100,5.78,0
2023-06,2023,6,Jun,COHORT_016,Tier 2,58000,8900,10500,4100,1900,5800,3000,2000,2000,0,38200,19800,5.18,0
2023-07,2023,7,Jul,COHORT_016,Tier 2,58000,8200,10500,4100,1900,5800,3300,3100,1900,0,38800,19200,5.03,0
2023-08,2023,8,Aug,COHORT_016,Tier 2,58000,8200,10500,2900,2100,2300,2600,2100,1700,0,32400,25600,5.43,0
2023-09,2023,9,Sep,COHORT_016,Tier 2,58000,10000,10500,2900,1500,2300,2900,2200,2000,0,34300,23700,5.25,0
2023-10,2023,10,Oct,COHORT_016,Tier 2,58000,8800,10500,2900,1500,2300,5500,4200,1900,13907,51507,6493,5.39,1
2023-11,2023,11,Nov,COHORT_016,Tier 2,58000,9100,10500,2900,1400,2300,5500,3100,2100,10979,47879,10121,5.16,1
2023-12,2023,12,Dec,COHORT_016,Tier 2,58000,9700,10500,2900,1600,2300,3500,2800,2100,0,35400,22600,5.69,0
2024-01,2024,1,Jan,COHORT_016,Tier 2,62000,9900,11000,3100,1700,2500,2900,3000,2500,0,36600,25400,4.46,0
2024-02,2024,2,Feb,COHORT_016,Tier 2,62000,10800,11000,3100,2400,2500,3100,2100,2300,0,37300,24700,4.74,0
2024-03,2024,3,Mar,COHORT_016,Tier 2,62000,9500,11000,3100,1700,2500,4600,3100,2400,14204,52104,9896,4.43,1
2024-04,2024,4,Apr,COHORT_016,Tier 2,62000,9900,11000,3100,2300,2500,3400,2500,2000,0,36700,25300,4.92,0
2024-05,2024,5,May,COHORT_016,Tier 2,62000,9200,11000,4300,1500,2500,4200,2300,1700,0,36700,25300,5.02,0
2024-06,2024,6,Jun,COHORT_016,Tier 2,62000,10300,11000,4300,1700,6200,2500,2200,2200,0,40400,21600,4.64,0
2024-07,2024,7,Jul,COHORT_016,Tier 2,62000,10600,11000,4300,1300,6200,3800,3200,1300,0,41700,20300,5.12,0
2024-08,2024,8,Aug,COHORT_016,Tier 2,62000,9800,11000,3100,2300,2500,2700,3600,2000,0,37000,25000,4.5,0
2024-09,2024,9,Sep,COHORT_016,Tier 2,62000,8800,11000,3100,2500,2500,3300,3700,1900,0,36800,25200,4.54,0
2024-10,2024,10,Oct,COHORT_016,Tier 2,62000,9000,11000,3100,1800,2500,6400,5500,1700,10615,51615,10385,5.18,1
